[2013/11/28 16:19:10 WARN]  Couldn't create the top-level output directory at /Users/tharris/Dropbox/Projects/GSA-pipeline/scripts/../output/GSA/149310 (WormbaseLinkTasks::_build_output_root [234])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: UNC-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: UNC-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: UNC-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: UNC-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: UNC-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: UNC-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]    ... found Gene 'mom-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: mom-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: mom-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: mom-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: mom-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: mom-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: mom-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]    ... found Variation 'n1792' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:40 INFO]    ... found Variation 'n1993' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:40 INFO]    ... found Gene 'slt-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: slt-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: slt-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: slt-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: slt-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: slt-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: slt-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]       link_entity_in_xml: slt-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:40 INFO]    ... found Variation 'or153' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]    ... found Protein 'MOM-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: MOM-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Protein 'OSM-3' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: OSM-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Protein 'CHE-3' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: CHE-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Protein 'KLC-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: KLC-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: KLC-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: KLC-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: KLC-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: KLC-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Variation 'rh148' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]    ... found Protein 'MIG-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: MIG-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: MIG-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Protein 'SAX-7' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: SAX-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: SAX-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: SAX-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: SAX-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: SAX-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: SAX-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Protein 'ANC-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: ANC-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Gene 'odr-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: odr-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Protein 'VAB-8' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: VAB-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: VAB-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: VAB-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: VAB-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: VAB-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Protein 'WVE-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: WVE-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: WVE-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: WVE-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: WVE-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: WVE-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Gene 'nlp-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: nlp-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]    ... found Variation 'tm324' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]    ... found Gene 'kca-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: kca-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:41 INFO]       link_entity_in_xml: kca-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Gene 'mig-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: mig-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: mig-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Gene 'che-3' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: che-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: che-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Variation 'e1124' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]    ... found Protein 'UNC-5' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: UNC-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: UNC-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: UNC-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: UNC-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: UNC-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: UNC-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Gene 'wve-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: wve-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: wve-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: wve-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: wve-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Variation 'gk812' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]    ... found Variation 'e1265' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]    ... found Protein 'KLC-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: KLC-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: KLC-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Gene 'klc-2' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: klc-2 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Protein 'SLT-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: SLT-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: SLT-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: SLT-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:42 INFO]    ... found Variation 'ok895' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]    ... found Gene 'dhc-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:42 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: dhc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]    ... found Protein 'DGN-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: DGN-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: DGN-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: DGN-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: DGN-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: DGN-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]    ... found Gene 'sax-7' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-7 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]    ... found Gene 'nlg-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: nlg-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: nlg-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: nlg-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: nlg-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]    ... found Gene 'cwn-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: cwn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: cwn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: cwn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: cwn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]    ... found Gene 'sax-3' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: sax-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:43 INFO]    ... found Protein 'ZEN-4' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:43 INFO]       link_entity_in_xml: ZEN-4 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]    ... found Protein 'SAX-3' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: SAX-3 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]    ... found Gene 'dgn-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: dgn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: dgn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: dgn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: dgn-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]    ... found Variation 'ev400' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]    ... found Gene 'vab-8' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: vab-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: vab-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: vab-8 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]    ... found Protein 'MOM-5' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: MOM-5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]    ... found Transgene 'zdIs5' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: zdIs5 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]    ... found Protein 'CWN-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: CWN-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]    ... found Gene 'unc-6' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:44 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: unc-6 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]    ... found Protein 'MIG-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: MIG-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]    ... found Variation 'ky123' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:45 INFO]    ... found Gene 'klc-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: klc-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]    ... found Protein 'DHC-1' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: DHC-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]       link_entity_in_xml: DHC-1 (WormbaseLinkTasks::link_entity_in_xml [656])
[2013/11/28 16:20:45 INFO]    ... found Variation 'e1787' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]    ... found Gene 'gpa-6' (WormbaseLinkTasks::findAndLinkObjects [529])
[2013/11/28 16:20:46 INFO]       link_entity_in_xml: gpa-6 (WormbaseLinkTasks::link_entity_in_xml [656])
